Gender,Event,Location,Year,Medal,Name,Nationality,NOC,Result
M,200 metres,London,2012,None,Churandy Martina,NED,NED,
M,200 metres,London,2012,None,Brendan Christian,ANT,ANT,
M,200 metres,London,2012,None,Shinji Takahira,JPN,JPN,
M,200 metres,London,2012,None,Sandro Viana,BRA,BRA,
W,200 metres,London,2012,None,Semoy Hackett,TTO,TTO,
W,200 metres,London,2012,None,Chisato Fukushima,JPN,JPN,
W,200 metres,London,2012,None,Hinikissa Ndikert,CHA,CHA,
W,200 metres,London,2012,None,Ezinne Okparaebo,NOR,NOR,
M,200 metres,London,2012,None,Michael Mathieu,BAH,BAH,
M,200 metres,London,2012,None,Amru Seoud,EGY,EGY,
M,200 metres,London,2012,None,Arnaldo Abrantes,POR,POR,
M,200 metres,London,2012,None,Cristián Reyes,CHI,CHI,
M,200 metres,London,2012,None,Bruno de Barros,BRA,BRA,
M,200 metres,London,2012,None,Vyacheslav Muravyov,KAZ,KAZ,
M,200 metres,London,2012,None,Rondel Sorrillo,TTO,TTO,
M,200 metres,London,2012,None,Wallace Spearmon\, Jr.,USA,USA,
M,200 metres,London,2012,None,Paul Hession,IRL,IRL,
M,200 metres,London,2012,None,Jared Connaughton,CAN,CAN,
W,200 metres,London,2012,None,Aleksandra Fedoriva,RUS,RUS,
W,200 metres,London,2012,None,Kirsten Nieuwendam,SUR,SUR,
W,200 metres,London,2012,None,Mariely Sánchez,DOM,DOM,
W,200 metres,London,2012,None,Eleni Artymata,CYP,CYP,
W,200 metres,London,2012,None,Evelyn dos Santos,BRA,BRA,
W,200 metres,London,2012,None,Myriam Soumaré,FRA,FRA,
M,200 metres,London,2012,None,Xie Zhenye,CHN,CHN,
W,200 metres,London,2012,None,Maria Belimpasaki,GRE,GRE,
W,200 metres,London,2012,None,Luan Gabriel,DMA,DMA,
W,200 metres,London,2012,None,Christy Udoh,NGR,NGR,
M,200 metres,London,2012,None,Jean-Yves Esparon,SEY,SEY,
M,200 metres,London,2012,None,Trevorvano Mackey,BAH,BAH,
W,200 metres,London,2012,None,Yelizaveta Savlinis,RUS,RUS,
M,200 metres,London,2012,None,Jonathan Åstrand,FIN,FIN,
W,200 metres,London,2012,None,Allison Peter,ISV,ISV,
M,200 metres,London,2012,None,Joel Redhead,GRN,GRN,
M,200 metres,London,2012,None,Shota Iizuka,JPN,JPN,
M,200 metres,London,2012,None,Kei Takase,JPN,JPN,
W,200 metres,London,2012,None,Janelle Redhead,GRN,GRN,
M,200 metres,London,2012,None,Álex Quiñónez,ECU,ECU,
W,200 metres,London,2012,None,Érika Chávez,ECU,ECU,
M,200 metres,London,2012,None,Ben Youssef Meïté,CIV,CIV,
W,200 metres,London,2012,None,Murielle Ahouré,CIV,CIV,
M,200 metres,London,2012,None,José Carlos Herrera,MEX,MEX,
W,200 metres,London,2012,None,Andreea Ogrăzeanu,ROU,ROU,
W,200 metres,London,2012,None,Vlada Ovcharenko,TJK,TJK,
M,200 metres,London,2012,None,Antoine Adams,SKN,SKN,
M,200 metres,London,2012,None,Jidou El-Moctar,MTN,MTN,
W,200 metres,London,2012,None,Anna Kiełbasińska,POL,POL,
M,200 metres,London,2012,None,Noah Akwu,NGR,NGR,
W,200 metres,London,2012,None,Gloria Asumnu,NGR,NGR,
M,200 metres,London,2012,None,Kamil Kryński,POL,POL,
M,200 metres,London,2012,None,Ibrahim Turay,SLE,SLE,
M,200 metres,London,2012,None,Aziz Ouhadi,MAR,MAR,
M,200 metres,London,2012,None,Carlos Jorge,DOM,DOM,
W,200 metres,London,2012,None,Nelkis Casabona,CUB,CUB,
M,200 metres,London,2012,None,Roberto Skyers,CUB,CUB,
M,200 metres,London,2012,None,Marek Niit,EST,EST,
W,200 metres,London,2012,None,Ana Claudia Lemos,BRA,BRA,
W,200 metres,London,2012,None,Crystal Emmanuel,CAN,CAN,
W,200 metres,London,2012,None,Margaret Adeoye,GBR,GBR,
M,200 metres,London,2012,None,James Ellington,GBR,GBR,
W,200 metres,London,2012,None,Mariya Riemien,UKR,UKR,
W,200 metres,London,2012,None,Khrystyna Stuy,UKR,UKR,
W,200 metres,London,2012,None,Gloria Hooper,ITA,ITA,
M,200 metres,London,2012,None,Aldemir Gomes da Silva Júnior,BRA,BRA,
W,200 metres,London,2012,None,Ndèye Fatou Soumah,SEN,SEN,
M,200 metres,London,2012,None,Sibusiso Matsenjwa,SWZ,SWZ,
M,200 metres,London,2012,None,Likourgos Tsakonas,GRE,GRE,
M,200 metres,London,2012,None,Tremaine Harris,CAN,CAN,
M,200 metres,London,2012,None,Michael Herrera,CUB,CUB,
M,200 metres,London,2012,None,Mosito Lehata,LES,LES,
M,200 metres,London,2012,None,Pavel Maslák,CZE,CZE,
M,200 metres,London,2012,None,Alonso Edward,PAN,PAN,
M,200 metres,London,2012,None,Christophe Lemaitre,FRA,FRA,
W,200 metres,London,2012,None,Kai Selvon,TTO,TTO,
W,200 metres,London,2012,None,Marlena Wesh,HAI,HAI,
W,200 metres,London,2012,None,Anthonique Strachan,BAH,BAH,
M,200 metres,London,2012,None,Aaron Brown,CAN,CAN,
W,200 metres,London,2012,None,Chan Seyha,CAM,CAM,
M,200 metres,London,2012,None,Amaru Schenkel,SUI,SUI,
W,200 metres,London,2012,None,Lea Sprunger,SUI,SUI,
M,200 metres,London,2012,None,Alex Wilson,SUI,SUI,
W,200 metres,London,2012,None,Viktoriya Zyabkina,KAZ,KAZ,
M,200 metres,London,2012,None,Maurice Mitchell,USA,USA,
W,200 metres,London,2012,None,Anyika Onuora,GBR,GBR,
W,200 metres,London,2012,None,Yelyzaveta Bryzhina,UKR,UKR,
W,200 metres,London,2012,None,Nercely Soto,VEN,VEN,
M,200 metres,London,2012,None,Anaso Jobodwana,RSA,RSA,
M,200 metres,London,2012,None,Serhiy Smelyk,UKR,UKR,
M,200 metres,London,2012,None,Isiah Young,USA,USA,
M,20000 metres Race Walk,London,2012,G,Ding CHEN,CHN,CHN,1:18:46
W,20000 metres Race Walk,London,2012,G,Elena LASHMANOVA,RUS,RUS,1:25:02
M,20000 metres Race Walk,London,2012,S,Erick BARRONDO,GUA,GUA,1:18:57
M,20000 metres Race Walk,London,2012,B,Zhen WANG,CHN,CHN,1:19:25
W,20000 metres Race Walk,London,2012,B,Shenjie QIEYANG,CHN,CHN,1:25:16
W,20000 metres Race Walk,London,2012,None,María Vascó,ESP,ESP,
M,20000 metres Race Walk,London,2012,None,Robbie Heffernan,IRL,IRL,
W,20000 metres Race Walk,London,2012,None,Olive Loughnane,IRL,IRL,
W,20000 metres Race Walk,London,2012,None,Kristina Saltanovič,LTU,LTU,
W,20000 metres Race Walk,London,2012,None,Melanie Seeger,GER,GER,
W,20000 metres Race Walk,London,2012,None,Elisa Rigaudo,ITA,ITA,
W,20000 metres Race Walk,London,2012,None,Sabine Krantz,GER,GER,
W,20000 metres Race Walk,London,2012,None,Inês Henriques,POR,POR,
W,20000 metres Race Walk,London,2012,None,Mayumi Kawasaki,JPN,JPN,
M,20000 metres Race Walk,London,2012,None,André Höhne,GER,GER,
M,20000 metres Race Walk,London,2012,None,João Vieira,POR,POR,
M,20000 metres Race Walk,London,2012,None,Ivan Trotski,BLR,BLR,
M,20000 metres Race Walk,London,2012,None,Luis Fernando López,COL,COL,
M,20000 metres Race Walk,London,2012,None,Predrag Filipović,SRB,SRB,
M,20000 metres Race Walk,London,2012,None,Park Chil-Seong,KOR,KOR,
M,20000 metres Race Walk,London,2012,None,Grzegorz Sudoł,POL,POL,
M,20000 metres Race Walk,London,2012,None,Valery Borchin,RUS,RUS,
M,20000 metres Race Walk,London,2012,None,Jared Tallent,AUS,AUS,
M,20000 metres Race Walk,London,2012,None,Eder Sánchez,MEX,MEX,
M,20000 metres Race Walk,London,2012,None,Giorgio Rubino,ITA,ITA,
M,20000 metres Race Walk,London,2012,None,Erik Tysse,NOR,NOR,
M,20000 metres Race Walk,London,2012,None,Kim Hyeon-Seop,KOR,KOR,
M,20000 metres Race Walk,London,2012,None,Dzianis Simanovich,BLR,BLR,
M,20000 metres Race Walk,London,2012,None,Rafał Augustyn,POL,POL,
M,20000 metres Race Walk,London,2012,None,James Rendón,COL,COL,
M,20000 metres Race Walk,London,2012,None,Hassanine Sbai,TUN,TUN,
M,20000 metres Race Walk,London,2012,None,Marius Žiūkas,LTU,LTU,
M,20000 metres Race Walk,London,2012,None,Juan Manuel Cano,ARG,ARG,
M,20000 metres Race Walk,London,2012,None,Chris Erickson,AUS,AUS,
M,20000 metres Race Walk,London,2012,None,Adam Rutter,AUS,AUS,
W,20000 metres Race Walk,London,2012,None,Olga Kaniskina,RUS,RUS,
W,20000 metres Race Walk,London,2012,None,Beatriz Pascual,ESP,ESP,
W,20000 metres Race Walk,London,2012,None,Ana Cabecinha,POR,POR,
W,20000 metres Race Walk,London,2012,None,Vera Santos,POR,POR,
W,20000 metres Race Walk,London,2012,None,María José Povés,ESP,ESP,
W,20000 metres Race Walk,London,2012,None,Jo Jackson,GBR,GBR,
W,20000 metres Race Walk,London,2012,None,Claire Tallent,AUS,AUS,
W,20000 metres Race Walk,London,2012,None,Nadiya Borovska,UKR,UKR,
W,20000 metres Race Walk,London,2012,None,Despoina Zapounidou,GRE,GRE,
M,20000 metres Race Walk,London,2012,None,Álvaro Martín,ESP,ESP,
W,20000 metres Race Walk,London,2012,None,Ayman Kozhakhmetova,KAZ,KAZ,
M,20000 metres Race Walk,London,2012,None,Éider Arévalo,COL,COL,
M,20000 metres Race Walk,London,2012,None,Isaac Palma,MEX,MEX,
M,20000 metres Race Walk,London,2012,None,Irfan Kolothum Thodi,IND,IND,
M,20000 metres Race Walk,London,2012,None,Takumi Saito,JPN,JPN,
W,20000 metres Race Walk,London,2012,None,Anne Halkivaha,FIN,FIN,
M,20000 metres Race Walk,London,2012,None,Vladimir Kanaykin,RUS,RUS,
W,20000 metres Race Walk,London,2012,None,Anisya Kirdyapkina,RUS,RUS,
M,20000 metres Race Walk,London,2012,None,Andrey Krivov,RUS,RUS,
W,20000 metres Race Walk,London,2012,None,Yelena Lashmanova,RUS,RUS,
M,20000 metres Race Walk,London,2012,None,Isamu Fujisawa,JPN,JPN,
M,20000 metres Race Walk,London,2012,None,Yusuke Suzuki,JPN,JPN,
W,20000 metres Race Walk,London,2012,None,Masumi Fuchise,JPN,JPN,
W,20000 metres Race Walk,London,2012,None,Kumi Otoshi,JPN,JPN,
W,20000 metres Race Walk,London,2012,None,Paola Pérez,ECU,ECU,
M,20000 metres Race Walk,London,2012,None,Mauricio Arteaga,ECU,ECU,
W,20000 metres Race Walk,London,2012,None,Yadira Guamán,ECU,ECU,
W,20000 metres Race Walk,London,2012,None,Nastassia Yatsevich,BLR,BLR,
W,20000 metres Race Walk,London,2012,None,Mónica Equihua,MEX,MEX,
M,20000 metres Race Walk,London,2012,None,Ever Palma,MEX,MEX,
M,20000 metres Race Walk,London,2012,None,Gurmeet Singh,IND,IND,
M,20000 metres Race Walk,London,2012,None,Yerko Araya,CHI,CHI,
W,20000 metres Race Walk,London,2012,None,Claudia Ștef,ROU,ROU,
W,20000 metres Race Walk,London,2012,None,Hanna Drabenia,BLR,BLR,
W,20000 metres Race Walk,London,2012,None,Paulina Buziak,POL,POL,
W,20000 metres Race Walk,London,2012,None,Agnieszka Dygacz,POL,POL,
W,20000 metres Race Walk,London,2012,None,Milángela Rosales,VEN,VEN,
W,20000 metres Race Walk,London,2012,None,Agnieszka Szwarnóg,POL,POL,
M,20000 metres Race Walk,London,2012,None,Dawid Tomala,POL,POL,
W,20000 metres Race Walk,London,2012,None,Neringa Aidietytė,LTU,LTU,
W,20000 metres Race Walk,London,2012,None,Brigita Virbalytė,LTU,LTU,
M,20000 metres Race Walk,London,2012,None,Cai Zelin,CHN,CHN,
M,20000 metres Race Walk,London,2012,None,Ruslan Dmytrenko,UKR,UKR,
M,20000 metres Race Walk,London,2012,None,Ivan Losev,UKR,UKR,
M,20000 metres Race Walk,London,2012,None,Iñaki Gómez,CAN,CAN,
W,20000 metres Race Walk,London,2012,None,Rachel Seaman,CAN,CAN,
M,20000 metres Race Walk,London,2012,None,Ebrahim Rahimian,IRI,IRI,
W,20000 metres Race Walk,London,2012,None,Arabelly Orjuela,COL,COL,
W,20000 metres Race Walk,London,2012,None,Ingrid Hernández,COL,COL,
W,20000 metres Race Walk,London,2012,None,Mirna Ortiz,GUA,GUA,
W,20000 metres Race Walk,London,2012,None,Jamy Franco,GUA,GUA,
W,20000 metres Race Walk,London,2012,None,Mayra Herrera,GUA,GUA,
M,20000 metres Race Walk,London,2012,None,Baljinder Singh,IND,IND,
M,20000 metres Race Walk,London,2012,None,Arnis Rumbenieks,LAT,LAT,
W,20000 metres Race Walk,London,2012,None,Regan Lamble,AUS,AUS,
W,20000 metres Race Walk,London,2012,None,Beki Lee,AUS,AUS,
W,20000 metres Race Walk,London,2012,None,Claudia Balderrama,BOL,BOL,
M,20000 metres Race Walk,London,2012,None,Caio Bonfim,BRA,BRA,
W,20000 metres Race Walk,London,2012,None,Olha Yakovenko,UKR,UKR,
M,20000 metres Race Walk,London,2012,None,Nazar Kovalenko,UKR,UKR,
W,20000 metres Race Walk,London,2012,None,Olena Shumkina,UKR,UKR,
W,20000 metres Race Walk,London,2012,None,Eleonora Giorgi,ITA,ITA,
M,20000 metres Race Walk,London,2012,None,Byeon Yeong-Jun,KOR,KOR,
W,20000 metres Race Walk,London,2012,None,Jeon Yeong-Eun,KOR,KOR,
M,20000 metres Race Walk,London,2012,None,Alexandros Papamichail,GRE,GRE,
W,20000 metres Race Walk,London,2012,None,Mária Czaková,SVK,SVK,
M,20000 metres Race Walk,London,2012,None,Anton Kučmín,SVK,SVK,
W,20000 metres Race Walk,London,2012,None,Nguyễn Thị Thanh Phúc,VIE,VIE,
W,20000 metres Race Walk,London,2012,None,Lucie Pelantová,CZE,CZE,
W,20000 metres Race Walk,London,2012,None,Agnese Pastare,LAT,LAT,
W,20000 metres Race Walk,London,2012,None,Semiha Mutlu,TUR,TUR,
W,20000 metres Race Walk,London,2012,None,Laura Reynolds,IRL,IRL,
M,20000 metres Race Walk,London,2012,None,Bertrand Moulinet,FRA,FRA,
M,20000 metres Race Walk,London,2012,None,Miguel Ángel López,ESP,ESP,
M,20000 metres Race Walk,London,2012,None,Máté Helebrandt,HUN,HUN,
W,20000 metres Race Walk,London,2012,None,Viktória Madarász,HUN,HUN,
W,20000 metres Race Walk,London,2012,None,Sholpan Kozhakhmetova,KAZ,KAZ,
M,20000 metres Race Walk,London,2012,None,Georgy Sheyko,KAZ,KAZ,
W,20000 metres Race Walk,London,2012,None,Maria Michta,USA,USA,
M,20000 metres Race Walk,London,2012,None,Trevor Barron,USA,USA,
W,20000 metres Race Walk,London,2012,None,Sandra Arenas,COL,COL,
M,3000 metres Steeplechase,London,2012,G,Ezekiel KEMBOI,KEN,KEN,8:18.56
W,3000 metres Steeplechase,London,2012,G,Habiba GHRIBI,TUN,TUN,9:08.37
M,3000 metres Steeplechase,London,2012,S,Mahiedine MEKHISSI-BENABBAD,FRA,FRA,8:19.08
W,3000 metres Steeplechase,London,2012,S,Sofia ASSEFA,ETH,ETH,9:09.84
M,3000 metres Steeplechase,London,2012,B,Abel Kiprop MUTAI,KEN,KEN,8:19.73
W,3000 metres Steeplechase,London,2012,B,Milcah Chemos CHEYWA,KEN,KEN,9:09.88
W,3000 metres Steeplechase,London,2012,None,Marta Domínguez,ESP,ESP,
W,3000 metres Steeplechase,London,2012,None,Binnaz Uslu,TUR,TUR,
W,3000 metres Steeplechase,London,2012,None,Dorcus Inzikuru,UGA,UGA,
W,3000 metres Steeplechase,London,2012,None,Gulnara Galkina,RUS,RUS,
M,3000 metres Steeplechase,London,2012,None,Ion Luchianov,MDA,MDA,
M,3000 metres Steeplechase,London,2012,None,Brimin Kipruto,KEN,KEN,
M,3000 metres Steeplechase,London,2012,None,Vadym Slobodeniuk,UKR,UKR,
W,3000 metres Steeplechase,London,2012,None,Cristina Casandra,ROU,ROU,
W,3000 metres Steeplechase,London,2012,None,Valentyna Zhudina,UKR,UKR,
W,3000 metres Steeplechase,London,2012,None,Clarisse Cruz,POR,POR,
W,3000 metres Steeplechase,London,2012,None,Ancuța Bobocel,ROU,ROU,
W,3000 metres Steeplechase,London,2012,None,Antje Möldner-Schmidt,GER,GER,
W,3000 metres Steeplechase,London,2012,None,Katarzyna Kowalska,POL,POL,
W,3000 metres Steeplechase,London,2012,None,Barbara Parker,GBR,GBR,
W,3000 metres Steeplechase,London,2012,None,Korene Hinds,JAM,JAM,
M,3000 metres Steeplechase,London,2012,None,Nahom Mesfin,ETH,ETH,
M,3000 metres Steeplechase,London,2012,None,Alberto Paulo,POR,POR,
M,3000 metres Steeplechase,London,2012,None,Youcef Abdi,AUS,AUS,
M,3000 metres Steeplechase,London,2012,None,Brahim Taleb,MAR,MAR,
M,3000 metres Steeplechase,London,2012,None,Ali Ahmed Al-Amri,KSA,KSA,
M,3000 metres Steeplechase,London,2012,None,Benjamin Kiplagat,UGA,UGA,
M,3000 metres Steeplechase,London,2012,None,Hamid Ezzine,MAR,MAR,
M,3000 metres Steeplechase,London,2012,None,Vincent Zouaoui-Dandrieux,FRA,FRA,
M,3000 metres Steeplechase,London,2012,None,Roba Gari,ETH,ETH,
W,3000 metres Steeplechase,London,2012,None,Li Zhenzhu,CHN,CHN,
W,3000 metres Steeplechase,London,2012,None,Özlem Kaya,TUR,TUR,
W,3000 metres Steeplechase,London,2012,None,Yin Anna,CHN,CHN,
W,3000 metres Steeplechase,London,2012,None,Kaltoum Bouaasayriya,MAR,MAR,
W,3000 metres Steeplechase,London,2012,None,Sandra Eriksson,FIN,FIN,
M,3000 metres Steeplechase,London,2012,None,Jukka Keskisalo,FIN,FIN,
W,3000 metres Steeplechase,London,2012,None,Yelena Orlova,RUS,RUS,
M,3000 metres Steeplechase,London,2012,None,Nikolay Chavkin,RUS,RUS,
M,3000 metres Steeplechase,London,2012,None,Jacob Araptany,UGA,UGA,
W,3000 metres Steeplechase,London,2012,None,Sviatlana Kudzelich,BLR,BLR,
W,3000 metres Steeplechase,London,2012,None,Yuliya Zaripova,RUS,RUS,
W,3000 metres Steeplechase,London,2012,None,Stephanie Reilly,IRL,IRL,
W,3000 metres Steeplechase,London,2012,None,Sudha Singh,IND,IND,
W,3000 metres Steeplechase,London,2012,None,Silviya Danekova,BUL,BUL,
M,3000 metres Steeplechase,London,2012,None,Weynay Ghebresilasie,ERI,ERI,
M,3000 metres Steeplechase,London,2012,None,Amor Ben Yahia,TUN,TUN,
W,3000 metres Steeplechase,London,2012,None,Lydia Rotich,KEN,KEN,
M,3000 metres Steeplechase,London,2012,None,Albert Minczér,HUN,HUN,
M,3000 metres Steeplechase,London,2012,None,José Gregorio Peña,VEN,VEN,
M,3000 metres Steeplechase,London,2012,None,Łukasz Parszczyński,POL,POL,
W,3000 metres Steeplechase,London,2012,None,Matylda Szlęzak,POL,POL,
M,3000 metres Steeplechase,London,2012,None,Mario Bazán,PER,PER,
W,3000 metres Steeplechase,London,2012,None,Svitlana Shmidt,UKR,UKR,
M,3000 metres Steeplechase,London,2012,None,Alex Genest,CAN,CAN,
M,3000 metres Steeplechase,London,2012,None,Hicham Al-Siguéni,MAR,MAR,
W,3000 metres Steeplechase,London,2012,None,Salima El Ouali Alami,MAR,MAR,
W,3000 metres Steeplechase,London,2012,None,Ángela Figueroa,COL,COL,
M,3000 metres Steeplechase,London,2012,None,Khaled Belabbas,ALG,ALG,
W,3000 metres Steeplechase,London,2012,None,Mercy Njoroge,KEN,KEN,
M,3000 metres Steeplechase,London,2012,None,Birhan Getahun,ETH,ETH,
W,3000 metres Steeplechase,London,2012,None,Hiwot Ayalew,ETH,ETH,
W,3000 metres Steeplechase,London,2012,None,Poļina Jeļizarova,LAT,LAT,
W,3000 metres Steeplechase,London,2012,None,Etenesh Diro,ETH,ETH,
W,3000 metres Steeplechase,London,2012,None,Eilish McColgan,GBR,GBR,
M,3000 metres Steeplechase,London,2012,None,Stuart Stokes,GBR,GBR,
M,3000 metres Steeplechase,London,2012,None,Yuri Floriani,ITA,ITA,
W,3000 metres Steeplechase,London,2012,None,Beverly Ramos,PUR,PUR,
W,3000 metres Steeplechase,London,2012,None,Gülcan Mıngır,TUR,TUR,
M,3000 metres Steeplechase,London,2012,None,Tarık Akdağ,TUR,TUR,
W,3000 metres Steeplechase,London,2012,None,Gesa Felicitas Krause,GER,GER,
M,3000 metres Steeplechase,London,2012,None,Steffen Uliczka,GER,GER,
M,3000 metres Steeplechase,London,2012,None,Víctor García,ESP,ESP,
W,3000 metres Steeplechase,London,2012,None,Diana Martín,ESP,ESP,
M,3000 metres Steeplechase,London,2012,None,Abdelaziz Merzougui,ESP,ESP,
M,3000 metres Steeplechase,London,2012,None,Ángel Mullera,ESP,ESP,
M,3000 metres Steeplechase,London,2012,None,Artyom Kosinov,KAZ,KAZ,
M,3000 metres Steeplechase,London,2012,None,Evan Jager,USA,USA,
W,3000 metres Steeplechase,London,2012,None,Bridget Franek,USA,USA,
M,3000 metres Steeplechase,London,2012,None,Kyle Alcorn,USA,USA,
W,3000 metres Steeplechase,London,2012,None,Emma Coburn,USA,USA,
M,3000 metres Steeplechase,London,2012,None,Donn Cabral,USA,USA,
W,3000 metres Steeplechase,London,2012,None,Shalaya Kipp,USA,USA,
W,3000 metres Steeplechase,London,2012,None,Genevieve LaCaze,AUS,AUS,
W,4 × 100 metres Relay,London,2012,None,Chandra Sturrup,BAH,BAH,
W,4 × 100 metres Relay,London,2012,None,Christine Amertil,BAH,BAH,
W,4 × 100 metres Relay,London,2012,None,Norma González,COL,COL,
M,4 × 100 metres Relay,London,2012,None,Dwain Chambers,GBR,GBR,
M,4 × 100 metres Relay,London,2012,None,Christian Malcolm,GBR,GBR,
W,4 × 100 metres Relay,London,2012,None,Nataliya Rusakova,RUS,RUS,
M,4 × 100 metres Relay,London,2012,None,Justin Gatlin,USA,USA,
M,4 × 100 metres Relay,London,2012,None,Joshua Ross,AUS,AUS,
M,4 × 100 metres Relay,London,2012,None,Churandy Martina,NED,NED,
M,4 × 100 metres Relay,London,2012,None,Alexander Kosenkow,GER,GER,
M,4 × 100 metres Relay,London,2012,None,Simone Collio,ITA,ITA,
M,4 × 100 metres Relay,London,2012,None,Tobias Unger,GER,GER,
M,4 × 100 metres Relay,London,2012,None,Shinji Takahira,JPN,JPN,
W,4 × 100 metres Relay,London,2012,None,Damola Osayomi,NGR,NGR,
W,4 × 100 metres Relay,London,2012,None,Alena Neumiarzhitskaya-Daniliok,BLR,BLR,
W,4 × 100 metres Relay,London,2012,None,Kelly-Ann Baptiste,TTO,TTO,
M,4 × 100 metres Relay,London,2012,None,Darvis Patton,USA,USA,
M,4 × 100 metres Relay,London,2012,None,Fabio Cerutti,ITA,ITA,
M,4 × 100 metres Relay,London,2012,None,Dariusz Kuć,POL,POL,
M,4 × 100 metres Relay,London,2012,None,Tyson Gay,USA,USA,
M,4 × 100 metres Relay,London,2012,None,Sandro Viana,BRA,BRA,
M,4 × 100 metres Relay,London,2012,None,Lai Chun Ho,HKG,HKG,
W,4 × 100 metres Relay,London,2012,None,Semoy Hackett,TTO,TTO,
W,4 × 100 metres Relay,London,2012,None,Chisato Fukushima,JPN,JPN,
W,4 × 100 metres Relay,London,2012,None,Daria Korczyńska,POL,POL,
W,4 × 100 metres Relay,London,2012,None,Yomara Hinestroza,COL,COL,
M,4 × 100 metres Relay,London,2012,None,Bruno de Barros,BRA,BRA,
M,4 × 100 metres Relay,London,2012,None,Jared Connaughton,CAN,CAN,
M,4 × 100 metres Relay,London,2012,None,Zhang Peimeng,CHN,CHN,
W,4 × 100 metres Relay,London,2012,None,Blessing Okagbare,NGR,NGR,
W,4 × 100 metres Relay,London,2012,None,Aleksandra Fedoriva,RUS,RUS,
W,4 × 100 metres Relay,London,2012,None,Darlenis Obregón,COL,COL,
W,4 × 100 metres Relay,London,2012,None,Sheniqua Ferguson,BAH,BAH,
W,4 × 100 metres Relay,London,2012,None,Evelyn dos Santos,BRA,BRA,
W,4 × 100 metres Relay,London,2012,None,Marta Jeschke,POL,POL,
W,4 × 100 metres Relay,London,2012,None,Rosângela Santos,BRA,BRA,
W,4 × 100 metres Relay,London,2012,None,Ewelina Ptak,POL,POL,
W,4 × 100 metres Relay,London,2012,None,Anne Cibis,GER,GER,
W,4 × 100 metres Relay,London,2012,None,Verena Sailer,GER,GER,
W,4 × 100 metres Relay,London,2012,None,Myriam Soumaré,FRA,FRA,
W,4 × 100 metres Relay,London,2012,None,Lina Jacques-Sébastien,FRA,FRA,
M,4 × 100 metres Relay,London,2012,None,Patrick van Luijk,NED,NED,
M,4 × 100 metres Relay,London,2012,None,Jacques Riparelli,ITA,ITA,
W,4 × 100 metres Relay,London,2012,None,Johanna Danois,FRA,FRA,
M,4 × 100 metres Relay,London,2012,None,Adam Gemili,GBR,GBR,
M,4 × 100 metres Relay,London,2012,None,Lucas Jakubczyk,GER,GER,
W,4 × 100 metres Relay,London,2012,None,Christy Udoh,NGR,NGR,
W,4 × 100 metres Relay,London,2012,None,Yelizaveta Savlinis,RUS,RUS,
M,4 × 100 metres Relay,London,2012,None,BJ Lawrence,SKN,SKN,
M,4 × 100 metres Relay,London,2012,None,Masashi Eriguchi,JPN,JPN,
M,4 × 100 metres Relay,London,2012,None,Ryota Yamagata,JPN,JPN,
M,4 × 100 metres Relay,London,2012,None,Shota Iizuka,JPN,JPN,
W,4 × 100 metres Relay,London,2012,None,Anna Doi,JPN,JPN,
W,4 × 100 metres Relay,London,2012,None,Kana Ichikawa,JPN,JPN,
